0.0549032016283, 0.00953546969333
0.00859603603678, 0.00732473161167
0.0074147192983, 0.00669916089189
0.00633833633612, 0.00785307716415
0.00614089416648, 0.00609587559583
0.00562030176465, 0.00617041434632
0.00527983356412, 0.00608149630433
0.00493954838995, 0.00588244773792
0.00458422325908, 0.00615754848132
0.00433706704755, 0.00682399236654
0.00419623802709, 0.00593516041681
0.00370081929959, 0.00550714043684
0.00346205588907, 0.00563665004604
0.00331060179502, 0.0054333909928
0.00305942737229, 0.00559830531703
