0.0339585394674, 0.0232883360966
0.0246145240736, 0.0212713872164
0.0220973893968, 0.0194561232448
0.0186079882965, 0.0145003313563
0.0128741352281, 0.0111174500426
0.00852955039188, 0.00799891220041
0.00585355402292, 0.00525294854204
0.00422466498422, 0.00392924173755
0.00331475147079, 0.00348261827299
0.00285703198474, 0.00295844363838
0.00252756126074, 0.00286834950701
0.00236641262754, 0.00248949571118
0.00224398773028, 0.00229116832918
0.00201152884821, 0.0021182582992
0.00192206152075, 0.0022054353739
0.00190337413486, 0.00193708979666
0.00172020297954, 0.00194878739042
0.00171072079579, 0.0017847075613
0.00163963966001, 0.00176010611872
0.00159158172082, 0.00173072886663
