0.020872619089692138, 0.010636676475405693
0.00864413569791666, 0.007547653978690505
0.006828186189340094, 0.006661419104784727
0.00595096320309194, 0.006119028199464083
0.005406853672566075, 0.006165094021707773
0.005094450970100356, 0.005403003050014376
0.004687266166488605, 0.00549819408915937
0.004411178118899753, 0.005575574329122901
0.0040469749757839285, 0.005560720060020685
0.0037245024875593594, 0.00514369485899806
0.0034562883141008656, 0.005168750416487455
0.003207188161501385, 0.005200795317068696
0.0030279762967393643, 0.0050636481959372755
0.0027813466657226186, 0.005756569327786565
0.0025949945876755, 0.005226270947605372
0.0022830087662285875, 0.005345172062516212
0.002029718134775697, 0.005465143546462059
0.0018686855040414335, 0.0052963136695325375
0.0017264723378539863, 0.00527528952807188
0.0014656259563324762, 0.005353970127180219
