NOT RECORDING THIS RUN ...
('connect ', '8122fbaae86c4da4903b62cd4bc363a8')
0.0000, 0.0000, 37.0000, 148.3900, 0.8760, 3.4907, 
0.0000, 0.0000, 37.0000, 148.3900, 0.8760, 3.4907, 
0.0000, 0.0000, 37.0000, 148.3900, 0.8760, 3.4907, 
0.0000, 0.0000, 37.0000, 148.3900, 7.0079, 3.4907, 
0.0000, 0.0000, 37.0000, 148.3900, 7.0079, 3.4907, 
0.0000, 0.0000, 37.0000, 148.3900, 7.0079, 3.4907, 
1.0000, 0.6446, 37.0000, 148.3900, 9.6358, 3.4907, 
1.0000, 0.6446, 37.0000, 148.3900, 9.6358, 3.4907, 
1.0000, 0.6446, 37.0000, 148.3900, 9.6358, 3.4907, 
0.5959, 4.0267, 37.0000, 148.3900, 11.3877, 3.4907, 
0.5959, 4.0267, 37.0000, 148.3900, 11.3877, 3.4907, 
0.5959, 4.0267, 37.0000, 148.3900, 11.3877, 3.4907, 
0.3473, 5.0231, 37.0000, 148.3900, 13.1395, 3.4907, 
0.3473, 5.0231, 37.0000, 148.3900, 13.1395, 3.4907, 
0.3473, 5.0231, 37.0000, 148.3900, 13.1395, 3.4907, 
0.1758, -1.6886, 36.9779, 148.3815, 4.4369, 3.4917, 
0.1758, -1.6886, 36.9779, 148.3815, 4.4369, 3.4917, 
0.1758, -1.6886, 36.9779, 148.3815, 4.4369, 3.4917, 
0.0000, -2.1014, 36.9323, 148.3640, 3.6187, 3.4923, 
0.0000, -2.1014, 36.9323, 148.3640, 3.6187, 3.4923, 
0.0000, -2.1014, 36.9323, 148.3640, 3.6187, 3.4923, 
0.9094, -0.2427, 36.8704, 148.3410, 2.1578, 3.4922, 
0.9094, -0.2427, 36.8704, 148.3410, 2.1578, 3.4922, 
0.9094, -0.2427, 36.8704, 148.3410, 2.1578, 3.4922, 
1.0000, -0.4265, 36.8265, 148.3248, 1.7434, 3.4920, 
1.0000, -0.4265, 36.8265, 148.3248, 1.7434, 3.4920, 
1.0000, -0.4265, 36.8265, 148.3248, 1.7434, 3.4920, 
1.0000, 1.8906, 36.7800, 148.3077, 2.2047, 3.4920, 
1.0000, 1.8906, 36.7800, 148.3077, 2.2047, 3.4920, 
1.0000, 1.8906, 36.7800, 148.3077, 2.2047, 3.4920, 
1.0000, 2.1305, 36.6854, 148.2749, 3.3714, 3.4910, 
1.0000, 2.1305, 36.6854, 148.2749, 3.3714, 3.4910, 
1.0000, 2.1305, 36.6854, 148.2749, 3.3714, 3.4910, 
1.0000, 2.4231, 36.5512, 148.2296, 4.2134, 3.4888, 
1.0000, 2.4231, 36.5512, 148.2296, 4.2134, 3.4888, 
1.0000, 2.4231, 36.5512, 148.2296, 4.2134, 3.4888, 
1.0000, 2.1577, 36.3933, 148.1765, 4.9367, 3.4865, 
1.0000, 2.1577, 36.3933, 148.1765, 4.9367, 3.4865, 
1.0000, 2.1577, 36.3933, 148.1765, 4.9367, 3.4865, 
1.0000, 2.2374, 36.2579, 148.1312, 5.5232, 3.4846, 
1.0000, 2.2374, 36.2579, 148.1312, 5.5232, 3.4846, 
1.0000, 2.2374, 36.2579, 148.1312, 5.5232, 3.4846, 
1.0000, 2.7372, 35.9963, 148.0455, 6.5966, 3.4803, 
1.0000, 2.7372, 35.9963, 148.0455, 6.5966, 3.4803, 
1.0000, 2.7372, 35.9963, 148.0455, 6.5966, 3.4803, 
1.0000, 1.4887, 35.7529, 147.9653, 7.5094, 3.4772, 
1.0000, 1.4887, 35.7529, 147.9653, 7.5094, 3.4772, 
1.0000, 1.4887, 35.7529, 147.9653, 7.5094, 3.4772, 
1.0000, 2.3897, 35.4782, 147.8760, 8.4132, 3.4735, 
1.0000, 2.3897, 35.4782, 147.8760, 8.4132, 3.4735, 
1.0000, 2.3897, 35.4782, 147.8760, 8.4132, 3.4735, 
1.0000, 4.0539, 35.1717, 147.7815, 9.3051, 3.4672, 
1.0000, 4.0539, 35.1717, 147.7815, 9.3051, 3.4672, 
1.0000, 4.0539, 35.1717, 147.7815, 9.3051, 3.4672, 
1.0000, 3.4148, 34.8337, 147.6808, 10.1946, 3.4598, 
1.0000, 3.4148, 34.8337, 147.6808, 10.1946, 3.4598, 
1.0000, 3.4148, 34.8337, 147.6808, 10.1946, 3.4598, 
0.9290, 3.5064, 34.4658, 147.5741, 11.0147, 3.4516, 
0.9290, 3.5064, 34.4658, 147.5741, 11.0147, 3.4516, 
0.9290, 3.5064, 34.4658, 147.5741, 11.0147, 3.4516, 
0.8509, 1.6262, 34.0706, 147.4591, 11.9228, 3.4451, 
0.8509, 1.6262, 34.0706, 147.4591, 11.9228, 3.4451, 
0.8509, 1.6262, 34.0706, 147.4591, 11.9228, 3.4451, 
0.7748, 2.4121, 33.6574, 147.3403, 12.2493, 3.4391, 
0.7748, 2.4121, 33.6574, 147.3403, 12.2493, 3.4391, 
0.7748, 2.4121, 33.6574, 147.3403, 12.2493, 3.4391, 
0.6845, 2.9892, 33.1070, 147.1882, 12.9695, 3.4295, 
0.6845, 2.9892, 33.1070, 147.1882, 12.9695, 3.4295, 
0.6845, 2.9892, 33.1070, 147.1882, 12.9695, 3.4295, 
0.6503, 2.0264, 32.6460, 147.0641, 13.4469, 3.4226, 
0.6503, 2.0264, 32.6460, 147.0641, 13.4469, 3.4226, 
0.6503, 2.0264, 32.6460, 147.0641, 13.4469, 3.4226, 
0.5725, 0.8712, 32.1670, 146.9349, 13.9253, 3.4178, 
0.5725, 0.8712, 32.1670, 146.9349, 13.9253, 3.4178, 
0.5725, 0.8712, 32.1670, 146.9349, 13.9253, 3.4178, 
0.5161, 1.1572, 31.7976, 146.8354, 14.4099, 3.4141, 
0.5161, 1.1572, 31.7976, 146.8354, 14.4099, 3.4141, 
0.5161, 1.1572, 31.7976, 146.8354, 14.4099, 3.4141, 
0.4567, 1.6035, 31.2936, 146.7024, 14.8238, 3.4094, 
0.4567, 1.6035, 31.2936, 146.7024, 14.8238, 3.4094, 
0.4567, 1.6035, 31.2936, 146.7024, 14.8238, 3.4094, 
0.3937, -0.1860, 30.7803, 146.5659, 15.1337, 3.4075, 
0.3937, -0.1860, 30.7803, 146.5659, 15.1337, 3.4075, 
0.3937, -0.1860, 30.7803, 146.5659, 15.1337, 3.4075, 
0.3354, 1.4012, 30.1298, 146.3955, 14.8920, 3.4034, 
0.3354, 1.4012, 30.1298, 146.3955, 14.8920, 3.4034, 
0.3354, 1.4012, 30.1298, 146.3955, 14.8920, 3.4034, 
0.2856, 0.1365, 29.6009, 146.2578, 15.0492, 3.4011, 
0.2856, 0.1365, 29.6009, 146.2578, 15.0492, 3.4011, 
0.2856, 0.1365, 29.6009, 146.2578, 15.0492, 3.4011, 
0.2924, -0.1155, 28.9310, 146.0818, 15.7289, 3.4000, 
0.2924, -0.1155, 28.9310, 146.0818, 15.7289, 3.4000, 
0.2924, -0.1155, 28.9310, 146.0818, 15.7289, 3.4000, 
0.2584, -0.0973, 28.3908, 145.9392, 15.8664, 3.3998, 
0.1830, -0.0749, 28.2570, 145.9039, 15.4848, 3.3998, 
0.1830, -0.0749, 28.2570, 145.9039, 15.4848, 3.3998, 
