150.2800, 0.0000, 0.8760, 0.0000, 47.4000, 3.2597, 
150.2800, 0.0000, 7.8839, 0.0000, 47.4000, 3.2597, 
150.2800, 0.0000, 7.8839, 0.0000, 47.4000, 3.2597, 
150.2800, 0.0000, 7.8839, 0.0000, 47.4000, 3.2597, 
150.2800, 0.0477, 12.7016, 1.0000, 47.4000, 3.2597, 
150.2800, 0.0477, 12.7016, 1.0000, 47.4000, 3.2597, 
150.2800, 0.0477, 12.7016, 1.0000, 47.4000, 3.2597, 
150.2734, -3.3623, 4.4963, 0.4586, 47.3694, 3.2607, 
150.2734, -3.3623, 4.4963, 0.4586, 47.3694, 3.2607, 
150.2734, -3.3623, 4.4963, 0.4586, 47.3694, 3.2607, 
150.2662, 1.4564, 3.7944, 0.0000, 47.2961, 3.2599, 
150.2662, 1.4564, 3.7944, 0.0000, 47.2961, 3.2599, 
150.2662, 1.4564, 3.7944, 0.0000, 47.2961, 3.2599, 
150.2568, -1.0892, 2.5311, 0.8381, 47.2093, 3.2601, 
150.2568, -1.0892, 2.5311, 0.8381, 47.2093, 3.2601, 
150.2568, -1.0892, 2.5311, 0.8381, 47.2093, 3.2601, 
150.2400, -0.8747, 2.8746, 0.9576, 47.0655, 3.2601, 
150.2400, -0.8747, 2.8746, 0.9576, 47.0655, 3.2601, 
150.2400, -0.8747, 2.8746, 0.9576, 47.0655, 3.2601, 
150.2114, -1.9344, 4.6133, 1.0000, 46.8563, 3.2626, 
150.2114, -1.9344, 4.6133, 1.0000, 46.8563, 3.2626, 
150.2114, -1.9344, 4.6133, 1.0000, 46.8563, 3.2626, 
150.1750, -0.5711, 5.7770, 1.0000, 46.5755, 3.2642, 
150.1750, -0.5711, 5.7770, 1.0000, 46.5755, 3.2642, 
150.1750, -0.5711, 5.7770, 1.0000, 46.5755, 3.2642, 
150.1403, 0.5051, 6.8701, 1.0000, 46.2905, 3.2642, 
150.1403, 0.5051, 6.8701, 1.0000, 46.2905, 3.2642, 
150.1403, 0.5051, 6.8701, 1.0000, 46.2905, 3.2642, 
150.0875, -1.2236, 8.1703, 0.9525, 45.8845, 3.2662, 
150.0875, -1.2236, 8.1703, 0.9525, 45.8845, 3.2662, 
150.0875, -1.2236, 8.1703, 0.9525, 45.8845, 3.2662, 
150.0226, -1.3507, 9.3416, 0.8740, 45.4139, 3.2700, 
150.0226, -1.3507, 9.3416, 0.8740, 45.4139, 3.2700, 
150.0226, -1.3507, 9.3416, 0.8740, 45.4139, 3.2700, 
149.9637, 0.0368, 10.1810, 0.7669, 44.9775, 3.2718, 
149.9637, 0.0368, 10.1810, 0.7669, 44.9775, 3.2718, 
149.9637, 0.0368, 10.1810, 0.7669, 44.9775, 3.2718, 
149.8989, -1.1069, 10.8902, 0.6658, 44.5077, 3.2741, 
149.8989, -1.1069, 10.8902, 0.6658, 44.5077, 3.2741, 
149.8989, -1.1069, 10.8902, 0.6658, 44.5077, 3.2741, 
149.8384, -3.1293, 11.4266, 0.5927, 44.1114, 3.2791, 
149.8384, -3.1293, 11.4266, 0.5927, 44.1114, 3.2791, 
149.8384, -3.1293, 11.4266, 0.5927, 44.1114, 3.2791, 
149.7537, -2.6130, 11.9278, 0.5285, 43.5981, 3.2871, 
149.7537, -2.6130, 11.9278, 0.5285, 43.5981, 3.2871, 
149.7537, -2.6130, 11.9278, 0.5285, 43.5981, 3.2871, 
149.6633, -1.6953, 12.4262, 0.4783, 43.0651, 3.2941, 
149.6633, -1.6953, 12.4262, 0.4783, 43.0651, 3.2941, 
149.6633, -1.6953, 12.4262, 0.4783, 43.0651, 3.2941, 
149.5432, -2.7944, 12.9553, 0.4286, 42.4001, 3.3043, 
