0.0204159465784, 0.00861503493577
0.00769289011197, 0.00742473366501
0.00667205582642, 0.00705746121733
0.00622305152099, 0.00685208237194
0.00577654401988, 0.00598824917071
0.00567914586629, 0.00637642548166
0.00537136699695, 0.00574563414028
0.00535969711593, 0.00560989677483
0.00496788115121, 0.0056757202626
0.00493484324295, 0.005446878851
0.00464798671842, 0.00568022769805
0.00461762533192, 0.00543955517721
0.0044634521599, 0.0054149661446
0.00424847528383, 0.00554619847345
0.00401955492953, 0.00535001108691
